pairid	q_acc	r_acc	syn2b_breakpoints	syn2b_scj_distance	syn2b_breakpoint_density	syn2b_inverted_fraction	syn2b_raw_inverted_fraction	syn2b_orientation_mismatches	syn2b_orientation_mismatches_raw	syn2b_orientation_uninformative	syn2b_observable_fraction	syn2b_observable_adjacencies	syn2b_structural	syn2b_shared_tags	syn2b_repeats_dropped	syn2b_landmarks_collapsed	syn2b_circular	syn2b_legacy_adjacency	syn2b_junctions	status	syn2b_rev_breakpoints	syn2b_rev_scj_distance	syn2b_rev_breakpoint_density	syn2b_rev_inverted_fraction	syn2b_rev_raw_inverted_fraction	syn2b_rev_orientation_mismatches	syn2b_rev_orientation_mismatches_raw	syn2b_rev_orientation_uninformative	syn2b_rev_observable_fraction	syn2b_rev_observable_adjacencies	syn2b_rev_structural	syn2b_rev_shared_tags	syn2b_rev_repeats_dropped	syn2b_rev_landmarks_collapsed	syn2b_rev_circular	syn2b_rev_legacy_adjacency	syn2b_rev_junctions	reverse_status	syn2b_scj_corrected	syn2b_hidden_a	syn2b_hidden_b
GCF_004357905.1__GCF_000816185.1	GCF_004357905.1	GCF_000816185.1	0	5	0.00000	0.22222	0.77778	2	7	0	0.2500	2	0.3750	9	13	0	false	0.0000		ok	0	5	0.00000	0.22222	0.77778	2	7	0	1.0000	3	0.3750	9	13	0	false	0.0000		ok	-1.00	6.00	0.00
GCA_902624195.1__GCA_902598735.1	GCA_902624195.1	GCA_902598735.1	0	1	0.00000	0.22222	0.22222	2	2	0	0.8000	4	0.8333	9	2	0	false	0.0018		ok	0	1	0.00000	0.22222	0.22222	2	2	0	0.3333	2	0.8333	9	2	0	false	0.0018		ok	-4.00	1.00	4.00
GCA_019119685.1__GCA_904394215.1	GCA_019119685.1	GCA_904394215.1	2	15	0.04878	0.43902	0.43902	18	18	0	0.7059	12	0.4000	41	9	0	false	0.0000	371764,1631598	ok	2	15	0.04878	0.43902	0.43902	18	18	0	0.5556	10	0.4000	41	9	0	false	0.0000	206480,1077133	ok	2.00	5.00	8.00
GCF_009674495.1__GCF_900100205.1	GCF_009674495.1	GCF_900100205.1	3	58	0.01500	0.48000	0.52000	96	104	0	0.7403	134	0.7010	200	12	0	false	0.0007	1185768,1228295,1475040	ok	3	58	0.01500	0.48000	0.52000	96	104	0	0.9329	139	0.7010	200	12	0	false	0.0007	1630982,5599739,5611207	ok	0.99	47.01	10.00
GCA_002737455.1__GCA_014384445.1	GCA_002737455.1	GCA_014384445.1	0	4	0.00000	0.45455	0.45455	5	5	0	0.0000	0	0.0000	11	7	0	false	0.0000		ok	0	4	0.00000	0.45455	0.45455	5	5	0	0.0000	0	0.0000	11	7	0	false	0.0000		ok			
GCF_003337175.1__GCF_900104225.1	GCF_003337175.1	GCF_900104225.1	0	11	0.00000	0.40541	0.40541	15	15	0	0.4074	11	0.5926	37	39	0	false	0.0029		ok	0	11	0.00000	0.40541	0.40541	15	15	0	0.8750	14	0.5926	37	39	0	false	0.0029		ok	-7.00	16.00	2.00
GCF_006716465.1__GCF_001427585.1	GCF_006716465.1	GCF_001427585.1	5	23	0.04902	0.46078	0.46078	47	47	0	0.9425	82	0.7745	102	16	0	false	0.0006	139919,520785,1935042,3377431,3899635	ok	5	23	0.04902	0.46078	0.46078	47	47	0	0.8617	81	0.7745	102	16	0	false	0.0006	923127,1399067,1614394,1870266,3352912	ok	5.00	5.00	13.00
GCF_015163075.1__GCF_900105755.1	GCF_015163075.1	GCF_900105755.1	0	44	0.00000	0.31250	0.31250	45	45	0	0.8392	120	0.7124	144	48	0	false	0.0006		ok	0	44	0.00000	0.31250	0.31250	45	45	0	1.0000	119	0.7124	144	48	0	false	0.0006		ok	21.01	22.99	0.00
GCA_017524725.1__GCA_902789365.1	GCA_017524725.1	GCA_902789365.1	0	35	0.00000	0.38621	0.38621	56	56	0	0.7467	56	0.6465	145	9	0	false	0.0009		ok	0	35	0.00000	0.38621	0.38621	56	56	0	0.5795	51	0.6465	145	9	0	false	0.0009		ok	-21.00	19.00	37.01
GCF_013141695.1__GCF_001428105.1	GCF_013141695.1	GCF_001428105.1	4	61	0.01316	0.43750	0.56250	133	171	0	0.8919	231	0.7882	304	11	0	false	0.0013	186029,231841,886353,4572114	ok	4	61	0.01316	0.43750	0.56250	133	171	0	0.9180	235	0.7882	304	11	0	false	0.0013	449101,6375865,6452186,7386455	ok	12.01	28.00	20.99
GCF_003202235.1__GCF_003202285.1	GCF_003202235.1	GCF_003202285.1	2	25	0.01639	0.41803	0.41803	51	51	0	0.9107	102	0.7951	122	99	0	false	0.0030	7225479,7266159	ok	2	25	0.01639	0.41803	0.41803	51	51	0	0.9439	101	0.7951	122	99	0	false	0.0030	5450106,5475781	ok	9.00	10.00	6.00
GCA_010202845.1__GCA_010202465.1	GCA_010202845.1	GCA_010202465.1	0	0	0.00000	0.00000	0.00000	0	0	0	1.0000	83	1.0000	83	11	0	true	0.0149		ok	0	0	0.00000	0.00000	0.00000	0	0	0	1.0000	83	1.0000	83	11	0	true	0.0149		ok	0.00	0.00	0.00
GCF_900111865.1__GCF_001295365.1	GCF_900111865.1	GCF_001295365.1	2	51	0.01015	0.47208	0.52792	93	104	0	0.7296	143	0.7437	197	51	0	false	0.0024	1508747,3336318	ok	0	51	0.00000	0.47208	0.52792	93	104	0	1.0000	151	0.7437	197	51	0	false	0.0024		ok	-2.00	53.00	0.00
GCF_001956585.1__GCF_001553935.1	GCF_001956585.1	GCF_001553935.1	0	27	0.00000	0.44604	0.44604	62	62	0	0.7826	108	0.8043	139	18	0	false	0.0031		ok	0	27	0.00000	0.44604	0.44604	62	62	0	1.0000	111	0.8043	139	18	0	false	0.0031		ok	-3.00	30.00	0.00
GCF_012034205.1__GCF_011193355.1	GCF_012034205.1	GCF_011193355.1	1	52	0.00794	0.43651	0.56349	55	71	0	0.6320	79	0.6061	126	10	0	false	0.0003	1943117	ok	2	52	0.01587	0.43651	0.56349	55	71	0	1.0000	87	0.6061	126	10	0	false	0.0003	1101365,1142022	ok	6.00	46.00	0.00
GCF_018613575.1__GCF_014836985.1	GCF_018613575.1	GCF_014836985.1	0	8	0.00000	0.39535	0.60465	17	26	0	0.5455	18	0.7576	43	19	0	false	0.0002		ok	0	8	0.00000	0.39535	0.60465	17	26	0	0.8800	22	0.7576	43	19	0	false	0.0002		ok	-10.00	15.00	3.00
GCF_013248995.1__GCF_007988805.1	GCF_013248995.1	GCF_007988805.1	0	23	0.00000	0.46000	0.46000	23	23	0	0.9583	23	0.4889	50	4	0	false	0.0000		ok	1	23	0.02000	0.46000	0.46000	23	23	0	0.3953	17	0.4889	50	4	0	false	0.0000	2305124	ok	-4.01	1.00	26.01
GCA_903917955.1__GCA_903824295.1	GCA_903917955.1	GCA_903824295.1	0	22	0.00000	0.45588	0.45588	31	31	0	0.1111	3	0.2903	68	23	0	false	0.0006		ok	0	22	0.00000	0.45588	0.45588	31	31	0	0.6154	8	0.2903	68	23	0	false	0.0006		ok	-7.00	24.00	5.00
GCF_017695965.1__GCF_000018065.1	GCF_017695965.1	GCF_000018065.1	0	3	0.00000	0.00000	0.00000	0	0	0	0.9348	43	0.9348	47	0	0	false	0.0010		ok	0	3	0.00000	0.00000	0.00000	0	0	0	1.0000	43	0.9348	47	0	0	false	0.0010		ok	0.00	3.00	0.00
GCF_002271665.1__GCF_002272075.1	GCF_002271665.1	GCF_002272075.1	0	6	0.00000	0.26471	0.26471	9	9	0	0.6667	12	0.7000	34	0	0	false	0.0000		ok	0	6	0.00000	0.26471	0.26471	9	9	0	0.7500	12	0.7000	34	0	0	false	0.0000		ok	-4.00	6.00	4.00
GCA_003167215.1__GCA_003153585.1	GCA_003167215.1	GCA_003153585.1	0	161	0.00000	0.45732	0.45732	225	225	0	0.9224	297	0.6508	492	6	0	false	0.0119		ok	0	161	0.00000	0.45732	0.45732	225	225	0	0.6150	270	0.6508	492	6	0	false	0.0119		ok	-33.01	24.99	169.02
GCA_902800045.1__GCA_902790405.1	GCA_902800045.1	GCA_902790405.1	8	155	0.02041	0.49745	0.49745	195	195	0	0.9880	248	0.6056	392	7	0	false	0.0114	50751,61812,236711,389069,811950,902365,1327975,1670235	ok	13	155	0.03316	0.49745	0.49745	195	195	0	0.5842	222	0.6056	392	7	0	false	0.0114	93610,729872,930647,991141,1379901,1686217,1720441,1950067,2381534,2522769,2712063,2888042,2900320	ok	-6.02	3.01	158.01
GCF_000187465.1__GCF_900095845.1	GCF_000187465.1	GCF_900095845.1	0	21	0.00000	0.04469	0.04469	8	8	0	1.0000	175	0.8877	179	31	0	false	0.0139		ok	0	21	0.00000	0.04469	0.04469	8	8	0	0.9831	175	0.8877	179	31	0	false	0.0139		ok	17.99	0.00	3.01
GCA_902600205.1__GCA_902580535.1	GCA_902600205.1	GCA_902580535.1	0	8	0.00000	0.23333	0.23333	14	14	0	0.8750	35	0.8261	60	1	0	false	0.0097		ok	0	8	0.00000	0.23333	0.23333	14	14	0	0.7727	34	0.8261	60	1	0	false	0.0097		ok	-7.00	5.00	10.00
GCF_009496535.1__GCF_001700965.1	GCF_009496535.1	GCF_001700965.1	7	46	0.11475	0.39344	0.39344	24	24	0	0.6167	37	0.3521	61	32	0	false	0.0002	926528,1479063,1602100,1630751,1815231,2839384,3391142	ok	4	46	0.06557	0.39344	0.39344	24	24	0	0.9722	35	0.3521	61	32	0	false	0.0002	49289,3444455,3491877,3666179	ok	22.00	23.00	1.00
GCA_900541235.1__GCA_900752345.1	GCA_900541235.1	GCA_900752345.1	0	94	0.00000	0.45455	0.45455	95	95	0	0.9239	85	0.4835	209	6	0	false	0.0078		ok	0	94	0.00000	0.45455	0.45455	95	95	0	0.3596	64	0.4835	209	6	0	false	0.0078		ok	-26.98	7.00	113.98
GCF_004765815.2__GCF_004087835.1	GCF_004765815.2	GCF_004087835.1	11	41	0.11340	0.46392	0.46392	45	45	0	0.9684	92	0.6372	97	28	0	false	0.0004	401882,581411,873998,1212468,1434816,2290405,2449861,2678412,2737198,2868643,3187854	ok	10	41	0.10309	0.46392	0.46392	45	45	0	0.9889	89	0.6372	97	28	0	false	0.0004	784600,1084617,1546759,1761065,1937786,2483573,2771450,3327403,4124886,4131995	ok	37.00	3.00	1.00
GCF_010560025.1__GCF_016863555.1	GCF_010560025.1	GCF_016863555.1	1	49	0.00826	0.32231	0.32231	39	39	0	0.9178	67	0.5739	121	39	0	false	0.0006	48978	ok	1	49	0.00826	0.32231	0.32231	39	39	0	0.5463	59	0.5739	121	39	0	false	0.0006	3304461	ok	-6.00	6.00	49.00
GCF_000223335.1__GCF_000220085.1	GCF_000223335.1	GCF_000220085.1	0	17	0.00000	0.46154	0.53846	12	14	0	0.8462	11	0.2917	26	23	0	false	0.0004		ok	0	17	0.00000	0.46154	0.53846	12	14	0	0.5556	10	0.2917	26	23	0	false	0.0004		ok	7.00	2.00	8.00
GCF_000235565.1__GCA_002506535.1	GCF_000235565.1	GCA_002506535.1	0	35	0.00000	0.46341	0.53659	19	22	0	1.0000	25	0.3000	41	26	0	false	0.0010		ok	3	35	0.07317	0.46341	0.53659	19	22	0	0.5750	23	0.3000	41	26	0	false	0.0010	97004,494886,2516310	ok	18.00	0.00	17.00
GCA_005789205.1__GCA_000378885.1	GCA_005789205.1	GCA_000378885.1	0	17	0.00000	0.47059	0.52941	16	18	0	0.2069	6	0.4138	34	3	0	false	0.0007		ok	0	17	0.00000	0.47059	0.52941	16	18	0	0.9167	11	0.4138	34	3	0	false	0.0007		ok	-7.00	23.00	1.00
GCF_002960625.1__GCF_000440115.1	GCF_002960625.1	GCF_000440115.1	2	34	0.02105	0.38947	0.38947	37	37	0	0.8095	51	0.5952	95	16	0	false	0.0047	1999347,2090940	ok	2	34	0.02105	0.38947	0.38947	37	37	0	0.6901	49	0.5952	95	16	0	false	0.0047	1096475,1599073	ok	-0.01	12.00	22.00
GCF_003947415.1__GCF_001613935.1	GCF_003947415.1	GCF_001613935.1	2	70	0.00439	0.48904	0.48904	223	223	0	0.9765	416	0.8504	456	24	0	false	0.0020	2322755,5509511	ok	5	70	0.01096	0.48904	0.48904	223	223	0	0.9523	419	0.8504	456	24	0	false	0.0020	1382032,3485219,5557543,6425346,8068297	ok	39.00	10.01	20.99
GCF_000702585.1__GCF_018618415.1	GCF_000702585.1	GCF_018618415.1	2	14	0.03077	0.16923	0.16923	11	11	0	0.9831	58	0.7941	65	22	0	false	0.0019	1096724,1182439	ok	2	14	0.03077	0.16923	0.16923	11	11	0	0.9365	59	0.7941	65	22	0	false	0.0019	1765684,2945636	ok	9.00	1.00	4.00
GCF_009741275.1__GCF_013249065.1	GCF_009741275.1	GCF_013249065.1	1	8	0.01923	0.44231	0.44231	23	23	0	0.9302	40	0.8298	52	12	0	false	0.0000	547643	ok	1	8	0.01923	0.44231	0.44231	23	23	0	0.9535	41	0.8298	52	12	0	false	0.0000	490690	ok	3.00	3.00	2.00
GCA_905221365.1__GCA_905221145.1	GCA_905221365.1	GCA_905221145.1	1	32	0.01961	0.49020	0.49020	25	25	0	0.9000	36	0.4286	51	9	0	false	0.0004	217849	ok	0	32	0.00000	0.49020	0.49020	25	25	0	0.9000	36	0.4286	51	9	0	false	0.0004		ok	24.00	4.00	4.00
GCF_003311635.1__GCF_003206495.1	GCF_003311635.1	GCF_003206495.1	1	24	0.00813	0.45528	0.45528	56	56	0	0.8816	67	0.7500	123	11	0	false	0.0035	1779629	ok	1	24	0.00813	0.45528	0.45528	56	56	0	0.6957	64	0.7500	123	11	0	false	0.0035	3385828	ok	-12.99	9.00	27.99
GCA_004551865.1__GCA_016296345.1	GCA_004551865.1	GCA_016296345.1	2	51	0.01290	0.49677	0.50323	77	78	0	0.7064	77	0.6077	155	9	0	false	0.0077	690180,1739369	ok	1	51	0.00645	0.49677	0.50323	77	78	0	0.7800	78	0.6077	155	9	0	false	0.0077	339653	ok	-3.00	32.00	22.00
GCF_002138415.1__GCA_014171555.1	GCF_002138415.1	GCA_014171555.1	0	12	0.00000	0.00744	0.00744	3	3	0	1.0000	403	0.9707	403	18	0	true	0.0109		ok	0	12	0.00000	0.00744	0.00744	3	3	0	1.0000	403	0.9707	403	18	0	true	0.0109		ok	12.00	0.00	0.00
GCA_006383075.2__GCF_003054265.1	GCA_006383075.2	GCF_003054265.1	14	59	0.07955	0.45455	0.45455	80	80	0	0.9379	151	0.6862	176	27	0	false	0.0015	143486,375302,430842,537972,1379968,1489864,2371978,2869923,3056353,3253215,3286749,3487980,3506188,3540676	ok	10	59	0.05682	0.45455	0.45455	80	80	0	0.9423	147	0.6862	176	27	0	false	0.0015	24458,267638,322328,371967,1603551,1857602,2206190,2326200,3055364,4238161	ok	40.00	10.00	9.00
GCF_008830365.1__GCF_001590925.1	GCF_008830365.1	GCF_001590925.1	1	34	0.00585	0.40351	0.40351	69	69	0	0.9848	130	0.7901	171	19	0	false	0.0012	1975024	ok	1	34	0.00585	0.40351	0.40351	69	69	0	0.7722	122	0.7901	171	19	0	false	0.0012	2321984	ok	-4.00	2.01	35.99
GCA_001628485.1__GCA_902625325.1	GCA_001628485.1	GCA_902625325.1	0	23	0.00000	0.49107	0.50893	55	57	0	0.8352	76	0.7700	112	0	0	false	0.0049		ok	0	23	0.00000	0.49107	0.50893	55	57	0	0.8721	75	0.7700	112	0	0	false	0.0049		ok	-3.00	15.00	11.00
GCF_000701385.1__GCA_902592375.1	GCF_000701385.1	GCA_902592375.1	0	3	0.00000	0.18182	0.81818	2	9	0	1.0000	7	0.7000	11	0	0	false	0.0000		ok	0	3	0.00000	0.18182	0.81818	2	9	0	0.5000	5	0.7000	11	0	0	false	0.0000		ok	-2.00	0.00	5.00
GCF_000312485.1__GCF_013282725.1	GCF_000312485.1	GCF_013282725.1	3	18	0.02564	0.32479	0.67521	38	79	0	0.9138	106	0.8500	117	23	0	false	0.0008	1248764,2679417,4177373	ok	2	18	0.01709	0.32479	0.67521	38	79	0	0.9906	105	0.8500	117	23	0	false	0.0008	235578,4049851	ok	7.00	10.00	1.00
GCA_017427985.1__GCA_905234275.1	GCA_017427985.1	GCA_905234275.1	1	13	0.02778	0.44444	0.44444	16	16	0	0.6154	16	0.5667	36	7	0	false	0.0009	754890	ok	0	13	0.00000	0.44444	0.44444	16	16	0	0.8571	18	0.5667	36	7	0	false	0.0009		ok	-0.00	10.00	3.00
GCA_016293225.1__GCA_002438505.1	GCA_016293225.1	GCA_002438505.1	0	2	0.00000	0.50000	0.50000	13	13	0	0.4000	2	0.6000	26	6	0	false	0.0004		ok	0	2	0.00000	0.50000	0.50000	13	13	0	0.6667	2	0.6000	26	6	0	false	0.0004		ok	-2.00	3.00	1.00
GCA_000743525.1__GCA_002307095.1	GCA_000743525.1	GCA_002307095.1	0	63	0.00000	0.42424	0.42424	56	56	0	0.9057	48	0.4324	132	15	0	false	0.0018		ok	0	63	0.00000	0.42424	0.42424	56	56	0	0.2925	31	0.4324	132	15	0	false	0.0018		ok	-16.98	5.00	74.98
GCF_007096885.1__GCF_008042035.1	GCF_007096885.1	GCF_008042035.1	12	135	0.02128	0.49291	0.50709	278	286	0	0.8980	484	0.7700	564	28	0	false	0.0040	673527,926844,2488111,2899366,3100800,4274270,4433031,5007017,5554004,5692376,6439760,6496389	ok	12	135	0.02128	0.49291	0.50709	278	286	0	0.9760	488	0.7700	564	28	0	false	0.0040	329877,352489,630179,840383,888747,1724696,1973829,2001096,2770534,2779844,3598382,4224371	ok	68.02	54.98	12.00
GCF_001695835.1__GCF_001270265.1	GCF_001695835.1	GCF_001270265.1	0	28	0.00000	0.46875	0.53125	45	51	0	0.7778	56	0.6667	96	26	0	false	0.0003		ok	1	28	0.01042	0.46875	0.53125	45	51	0	0.8529	58	0.6667	96	26	0	false	0.0003	1134354	ok	2.00	16.00	10.00
GCA_017618275.1__GCA_017551005.1	GCA_017618275.1	GCA_017551005.1	1	23	0.01389	0.38889	0.61111	28	44	0	0.7143	15	0.4250	72	25	0	false	0.0002	1081518	ok	1	23	0.01389	0.38889	0.61111	28	44	0	0.3889	14	0.4250	72	25	0	false	0.0002	522586	ok	-5.00	6.00	22.00
GCF_002014965.1__GCF_001656295.1	GCF_002014965.1	GCF_001656295.1	4	31	0.01342	0.48322	0.51678	144	154	0	0.9817	268	0.8949	298	19	0	false	0.0100	1052588,1663183,1779931,1881993	ok	6	31	0.02013	0.48322	0.51678	144	154	0	0.9406	269	0.8949	298	19	0	false	0.0100	64764,1047483,1052757,1489192,1572737,1679046	ok	9.02	5.00	16.99
GCF_900143215.1__GCF_000025345.1	GCF_900143215.1	GCF_000025345.1	10	102	0.01595	0.45933	0.45933	288	288	0	0.8994	563	0.8414	627	28	0	false	0.0084	1082517,1096166,1196449,1733667,1749477,2844859,2880603,3101943,3230119,5182363	ok	5	102	0.00797	0.45933	0.45933	288	288	0	1.0000	558	0.8414	627	28	0	false	0.0084	142851,1166535,1881910,2047712,2393538	ok	39.03	62.97	0.00
GCF_014358015.1__GCF_900143095.1	GCF_014358015.1	GCF_900143095.1	2	54	0.00213	0.39617	0.60383	372	567	0	0.9669	876	0.9419	939	9	0	false	0.0110	1727866,4363980	ok	1	54	0.00106	0.39617	0.60383	372	567	0	0.9733	874	0.9419	939	9	0	false	0.0110	4836918	ok	0.04	29.99	23.98
GCA_003209755.1__GCA_003215695.1	GCA_003209755.1	GCA_003215695.1	0	6	0.00000	0.17857	0.82143	5	23	0	0.8333	10	0.6667	28	2	0	false	0.0000		ok	0	6	0.00000	0.17857	0.82143	5	23	0	0.3889	7	0.6667	28	2	0	false	0.0000		ok	-7.00	2.00	11.00
GCF_001280065.1__GCA_002027195.1	GCF_001280065.1	GCA_002027195.1	0	57	0.00000	0.38255	0.38255	57	57	0	0.9091	60	0.5169	149	30	0	false	0.0010		ok	0	57	0.00000	0.38255	0.38255	57	57	0	0.3451	39	0.5169	149	30	0	false	0.0010		ok	-23.01	6.00	74.01
GCF_004364435.1__GCF_900111735.1	GCF_004364435.1	GCF_900111735.1	0	19	0.00000	0.50000	0.50000	24	24	0	0.7368	14	0.4412	48	15	0	false	0.0003		ok	0	19	0.00000	0.50000	0.50000	24	24	0	0.4667	14	0.4412	48	15	0	false	0.0003		ok	-2.00	5.00	16.00
GCA_004020875.1__GCF_003952425.1	GCA_004020875.1	GCF_003952425.1	16	97	0.02941	0.39522	0.39522	215	215	0	0.9134	496	0.8289	544	28	0	false	0.0060	1555608,2337136,2367276,2837775,3146874,3363679,3374970,3795442,4613025,4645531,5009095,5270492,6456969,6477450,6584174,6779870	ok	11	97	0.02022	0.39522	0.39522	215	215	0	1.0000	494	0.8289	544	28	0	false	0.0060	258382,757465,898524,979874,1014464,1816201,4296900,4307115,5581012,5963164,6150066	ok	49.97	47.03	0.00
GCF_000720135.1__GCF_017526105.1	GCF_000720135.1	GCF_017526105.1	4	79	0.00381	0.33810	0.33810	355	355	0	0.9514	998	0.9257	1050	146	0	false	0.0115	1226482,3255799,3261577,6466604	ok	3	79	0.00286	0.33810	0.33810	355	355	0	0.9990	997	0.9257	1050	146	0	false	0.0115	4769211,4776955,6795660	ok	27.02	50.98	1.00
GCA_002440225.1__GCA_002297965.1	GCA_002440225.1	GCA_002297965.1	3	62	0.01141	0.41065	0.58935	108	155	0	0.8441	157	0.7232	263	8	0	false	0.0130	258352,2110394,2515496	ok	2	62	0.00760	0.41065	0.58935	108	155	0	0.7600	152	0.7232	263	8	0	false	0.0130	755655,2567417	ok	-15.00	29.00	48.00
GCF_000720145.1__GCF_008642295.1	GCF_000720145.1	GCF_008642295.1	3	54	0.01887	0.45912	0.54088	73	86	0	0.6835	108	0.6707	159	35	0	false	0.0005	1222684,4890892,5109958	ok	0	54	0.00000	0.45912	0.54088	73	86	0	1.0000	116	0.6707	159	35	0	false	0.0005		ok	3.99	50.01	0.00
GCF_001070715.1__GCA_905221125.1	GCF_001070715.1	GCA_905221125.1	3	59	0.01613	0.37097	0.62903	69	117	0	0.6149	99	0.6550	186	16	0	false	0.0040	245789,592204,1263955	ok	1	59	0.00538	0.37097	0.62903	69	117	0	0.9180	112	0.6550	186	16	0	false	0.0040	1612346	ok	-13.01	62.00	10.00
GCF_900636825.1__GCF_000282215.1	GCF_900636825.1	GCF_000282215.1	0	46	0.00000	0.48913	0.48913	45	45	0	1.0000	45	0.4945	92	28	0	false	0.0009		ok	0	46	0.00000	0.48913	0.48913	45	45	0	0.4066	37	0.4945	92	28	0	false	0.0009		ok	-8.00	0.00	54.00
GCA_902618335.1__GCA_902522795.1	GCA_902618335.1	GCA_902522795.1	0	16	0.00000	0.40323	0.40323	25	25	0	0.5122	21	0.6596	62	0	0	false	0.0024		ok	0	16	0.00000	0.40323	0.40323	25	25	0	0.7297	27	0.6596	62	0	0	false	0.0024		ok	-14.00	20.00	10.00
GCF_003050925.1__GCF_003061005.1	GCF_003050925.1	GCF_003061005.1	1	59	0.00719	0.45324	0.45324	63	63	0	0.8750	63	0.5203	139	38	0	false	0.0001	447748	ok	3	59	0.02158	0.45324	0.45324	63	63	0	0.4609	53	0.5203	139	38	0	false	0.0001	1791226,1918426,4300863	ok	-11.99	9.00	61.99
GCA_002448395.1__GCA_902781325.1	GCA_002448395.1	GCA_902781325.1	0	56	0.00000	0.49444	0.49444	89	89	0	0.5977	52	0.5447	180	7	0	false	0.0047		ok	0	56	0.00000	0.49444	0.49444	89	89	0	0.4660	48	0.5447	180	7	0	false	0.0047		ok	-34.00	35.00	55.00
GCA_900541065.1__GCA_905214465.1	GCA_900541065.1	GCA_905214465.1	2	59	0.00697	0.49826	0.50174	143	144	0	0.9083	218	0.7862	287	10	0	false	0.0103	35810,1301930	ok	2	59	0.00697	0.49826	0.50174	143	144	0	0.8458	214	0.7862	287	10	0	false	0.0103	354025,1339105	ok	-2.02	22.01	39.01
GCF_900460065.1__GCF_002711365.1	GCF_900460065.1	GCF_002711365.1	0	37	0.00000	0.43411	0.56589	56	73	0	0.7387	82	0.6967	129	67	0	false	0.0004		ok	1	37	0.00775	0.43411	0.56589	56	73	0	0.9167	88	0.6967	129	67	0	false	0.0004	7942187	ok	-0.00	29.01	8.00
GCF_009828925.1__GCA_018333785.1	GCF_009828925.1	GCA_018333785.1	7	143	0.01222	0.49738	0.50262	285	288	0	0.9004	407	0.7342	573	55	0	false	0.0109	618587,1347238,1372769,1648165,3791511,4011323,4981418	ok	7	143	0.01222	0.49738	0.50262	285	288	0	0.8233	396	0.7342	573	55	0	false	0.0109	84791,482414,1359262,1843343,2252789,4117168,4118163	ok	12.99	45.02	84.99
GCF_000717595.1__GCF_005517195.1	GCF_000717595.1	GCF_005517195.1	3	58	0.01339	0.49107	0.49107	110	110	0	0.7848	175	0.7500	224	24	0	false	0.0009	3968222,4514541,7225256	ok	2	58	0.00893	0.49107	0.49107	110	110	0	0.9945	182	0.7500	224	24	0	false	0.0009	357744,740064	ok	9.01	47.99	1.01
GCF_014205115.1__GCF_000023205.1	GCF_014205115.1	GCF_000023205.1	3	10	0.01667	0.00000	1.00000	0	180	0	1.0000	180	0.9459	180	22	0	true	0.0000	1517848,1526020,2207997	ok	2	10	0.01111	0.00000	1.00000	0	180	0	1.0000	180	0.9459	180	22	0	true	0.0000	482964,2469579	ok	10.00	0.00	0.00
GCF_009901955.1__GCF_015595025.1	GCF_009901955.1	GCF_015595025.1	22	79	0.04762	0.32684	0.67316	151	311	0	1.0000	443	0.8391	462	17	0	false	0.0070	41178,656711,723717,769659,848814,1149614,1369941,1877084,1987160,2058451,2107499,2133003,2210297,2281522,2319385,2481079,2585746,2818174,2884880,3033255,3270843,3323462	ok	29	79	0.06277	0.32684	0.67316	151	311	0	0.9717	447	0.8391	462	17	0	false	0.0070	209739,287461,471534,510366,572276,593176,868284,1206918,1367736,1638093,1692894,1736103,1815220,1974510,2120019,2138071,2191064,2288044,2402736,2591669,2868336,2943554,3087572,3123794,3214938,3306659,3328145,3377329,3483186	ok	65.98	0.00	13.02
GCA_902579465.1__GCA_902525355.1	GCA_902579465.1	GCA_902525355.1	0	10	0.00000	0.49231	0.50769	32	33	0	0.8298	39	0.8113	65	0	0	false	0.0068		ok	0	10	0.00000	0.49231	0.50769	32	33	0	0.8163	40	0.8113	65	0	0	false	0.0068		ok	-7.00	8.00	9.00
GCF_001579175.1__GCA_905221095.1	GCF_001579175.1	GCA_905221095.1	2	22	0.04167	0.39583	0.60417	19	29	0	0.9429	33	0.5510	48	12	0	false	0.0008	406127,682044	ok	5	22	0.10417	0.39583	0.60417	19	29	0	0.8293	34	0.5510	48	12	0	false	0.0008	233069,421047,518988,560935,1229526	ok	13.00	2.00	7.00
GCF_005217615.1__GCF_900637055.1	GCF_005217615.1	GCF_900637055.1	2	10	0.00332	0.15947	0.15947	96	96	0	1.0000	602	0.9835	602	70	0	true	0.0087	277131,5978953	ok	2	10	0.00332	0.15947	0.15947	96	96	0	1.0000	602	0.9835	602	70	0	true	0.0087	4582679,5397037	ok	10.00	0.00	0.00
GCF_003044445.1__GCF_003044425.1	GCF_003044445.1	GCF_003044425.1	21	82	0.05060	0.40964	0.40964	170	170	0	0.9378	377	0.8097	415	13	0	false	0.0181	15871,119787,144230,280580,304189,322983,514931,600861,662734,684175,728726,747722,951421,1195720,1295521,1396211,1710355,1777866,1798030,1859087,1918313	ok	15	82	0.03614	0.40964	0.40964	170	170	0	0.9947	376	0.8097	415	13	0	false	0.0181	124649,178954,191158,701706,881785,999112,1051415,1324969,1354807,1533996,1548804,1669638,1771191,1791425,2145210	ok	54.99	25.00	2.00
